ID,YEAR,DEMO_SEX,DEMO_BIRTH_YEAR,DEMO_AGE_GEN,EDU_LEVEL,FAM_SIZE,FAM_SIZE_CHI,FAM_PARSTAT,FAM_MARSTAT,GEO_REGION,GEO_METRO,CGEO_REGION,RACE_ETH_MAJ_COL,EMP_WORK,OCC_1970C,OCC_2000C_1M,OCC_2010C_1M,HOME_STAT,REL_PAR_BF_ID,REL_PAR_BM_ID,OCC_ANY,OCC_SCHEME,father_share_married,father_share_divorc,father_EDU_MAX,father_obs_cnt,mother_share_married,mother_share_divorc,mother_EDU_MAX,mother_obs_cnt,PAR_BOTH_MISS,EARN_TOT_RDF,FINC_TOT_RDF,WLTH_TOT_NET_RDF,WLTH_HOME_NET_RDF,WLTH_SAVI_NET_RDF,WLTH_INVE_NET_RDF,WLTH_ODEB_NET_RDF,father_EARN_mean,father_EARN_sd,father_FINC_mean,mother_EARN_mean,mother_EARN_sd,mother_FINC_mean,COHORT_BIN,split
327003,1991,2,1964,27,3,1,0,5,5,3,,3,1,1,143,,,2,327001,327002,143,1,.66666669,0,2,9,.66666669,0,1,9,0,3.792907130684371,3.804476494269124,,,,,,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
327003,1992,2,1964,28,3,2,0,5,5,3,,3,1,1,142,,,2,327001,327002,142,1,.66666669,0,2,9,.66666669,0,1,9,0,3.400482167113742,3.778485309162503,,,,,,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
327003,1993,2,1964,29,3,2,0,1,1,3,,3,1,1,142,,,2,327001,327002,142,1,.66666669,0,2,9,.66666669,0,1,9,0,3.398347457265329,4.11590453840383,,,,,,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
327003,1994,2,1964,30,3,2,0,1,1,3,,3,1,1,142,,,2,327001,327002,142,1,.66666669,0,2,9,.66666669,0,1,9,0,3.320481442107032,3.968945463839697,.5056010914965312,0,.5056010914965312,0,2.185577213516777,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
327003,1995,2,1964,31,3,2,0,1,1,3,,3,1,1,142,,,1,327001,327002,142,1,.66666669,0,2,9,.66666669,0,1,9,0,3.503826925581004,4.134433263995886,,,,,,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
327003,1996,2,1964,32,3,2,0,1,1,3,,3,1,1,141,,,1,327001,327002,141,1,.66666669,0,2,9,.66666669,0,1,9,0,3.588573786131103,4.05310054019384,,,,,,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
327003,1997,2,1964,33,3,2,0,1,1,3,,3,1,1,145,,,1,327001,327002,145,1,.66666669,0,2,9,.66666669,0,1,9,0,3.938617451259792,4.416035093139726,,,,,,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
327003,1999,2,1964,35,3,2,0,1,1,3,,3,1,1,141,,,1,327001,327002,141,1,.66666669,0,2,9,.66666669,0,1,9,0,3.884016804420932,4.377352149663766,2.128001356566906,2.744290262424633,1.423896873789046,0,2.954491640639892,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
327003,2001,2,1964,37,3,3,1,1,1,3,,3,1,1,141,,,1,327001,327002,141,1,.66666669,0,2,9,.66666669,0,1,9,0,3.816119667021033,4.244013620199815,3.04122633891027,3.199850886031649,.8838724366465266,0,3.205624318739508,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
327003,2003,2,1964,39,3,3,1,1,1,3,,3,1,1,,233,,1,327001,327002,233,2,.66666669,0,2,9,.66666669,0,1,9,0,3.857656648067342,4.347179251499668,-2.64962686939649,1.603011001773783,1.244557699662834,0,3.469520030220483,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
