ID,YEAR,DEMO_BIRTH_YEAR,DEMO_AGE_GEN,DEMO_SEX,RACE_ETH_MAJ_COL,CGEO_REGION,REL_PAR_BF_ID,REL_PAR_BM_ID,EARN_TOT_RDF,FINC_TOT_RDF,WLTH_TOT_NET_RDF,WLTH_HOME_NET_RDF,WLTH_SAVI_NET_RDF,WLTH_INVE_NET_RDF,WLTH_ODEB_NET_RDF,EMP_WORK,EDU_LEVEL,FAM_PARSTAT,FAM_MARSTAT,FAM_SIZE,FAM_SIZE_CHI,HOME_STAT,GEO_REGION,GEO_METRO,OCC_1970C,OCC_2000C_1M,OCC_2010C_1M,OCC_ANY,OCC_SCHEME,father_EARN_mean,father_FINC_mean,father_share_married,father_share_divorc,father_EARN_sd,father_EDU_MAX,father_obs_cnt,mother_EARN_mean,mother_FINC_mean,mother_share_married,mother_share_divorc,mother_EARN_sd,mother_EDU_MAX,mother_obs_cnt,PAR_BOTH_MISS,COHORT_BIN,split
4007,1995,1960,35,2,1,3,4001,4002,2.8763563684352995,3.9183612980584153,,,,,,1,1,1,1,4,2,1,3,,361,,,361,1.0,3.2120887440429002,3.9446411911889707,0.2222222222222222,0.0,2.86724061851145,0.0,9.0,0.30984564732736214,3.9446411911889707,0.2222222222222222,0.0,0.7369937386431308,0.0,9.0,0,0,val
4007,1996,1960,36,2,1,3,4001,4002,3.4223638599380752,4.341890620750934,,,,,,1,1,2,2,2,1,2,3,,361,,,361,1.0,3.2120887440429002,3.9446411911889707,0.2222222222222222,0.0,2.86724061851145,0.0,9.0,0.30984564732736214,3.9446411911889707,0.2222222222222222,0.0,0.7369937386431308,0.0,9.0,0,0,val
4007,1997,1960,37,2,1,3,4001,4002,3.4431147004938234,3.636982460834701,,,,,,1,1,3,3,2,1,2,3,,361,,,361,1.0,3.2120887440429002,3.9446411911889707,0.2222222222222222,0.0,2.86724061851145,0.0,9.0,0.30984564732736214,3.9446411911889707,0.2222222222222222,0.0,0.7369937386431308,0.0,9.0,0,0,val
4007,1999,1960,39,2,1,3,4001,4002,3.6353215994134205,3.802751588179726,3.9500410477825016,2.9544916406398922,2.7442902624246326,0.0,0.0,1,1,3,3,2,1,1,3,,361,,,361,1.0,3.2120887440429002,3.9446411911889707,0.2222222222222222,0.0,2.86724061851145,0.0,9.0,0.30984564732736214,3.9446411911889707,0.2222222222222222,0.0,0.7369937386431308,0.0,9.0,0,0,val
4007,2001,1960,41,2,1,3,4001,4002,4.096741417110934,4.201508990398638,3.882489747341571,3.0307977884748913,2.912050964561209,0.0,0.0,1,1,3,3,2,1,1,3,,361,,,361,1.0,3.2120887440429002,3.9446411911889707,0.2222222222222222,0.0,2.86724061851145,0.0,9.0,0.30984564732736214,3.9446411911889707,0.2222222222222222,0.0,0.7369937386431308,0.0,9.0,0,0,val
4007,2005,1960,45,2,1,3,4001,4002,4.058415988551897,4.307989547359864,4.391290141436343,3.4934060739971406,3.1030252048960794,0.0,0.0,1,1,3,3,2,1,1,3,,,554,,554,2.0,3.2120887440429002,3.9446411911889707,0.2222222222222222,0.0,2.86724061851145,0.0,9.0,0.30984564732736214,3.9446411911889707,0.2222222222222222,0.0,0.7369937386431308,0.0,9.0,0,0,val
4031,1995,1973,22,2,1,3,4003,4173,0.0,2.462517489956419,,,,,,0,1,2,5,2,1,2,3,,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,1996,1973,23,2,1,3,4003,4173,0.0,2.367081019017327,,,,,,0,1,2,2,2,1,2,3,,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,1997,1973,24,2,1,3,4003,4173,0.0,2.167858265671517,,,,,,0,1,3,3,3,2,2,3,,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,1999,1973,26,2,1,3,4003,4173,0.0,2.201369774780262,2.608311819721131,0.0,2.3889876118835107,0.0,0.0,0,1,3,3,3,2,2,3,,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,2001,1973,28,2,1,3,4003,4173,0.28860831533340287,3.4838000031742142,2.3446685723076772,0.0,1.4539380094812042,0.0,0.0,0,1,1,1,4,2,2,3,,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,2003,1973,30,2,1,3,4003,4173,0.0,3.5216060475135724,1.4281094153792901,0.0,0.0,0.0,0.0,0,1,1,1,4,2,2,3,,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,2005,1973,32,2,1,3,4003,4173,0.0,3.4767570001276025,1.3881312522998286,0.0,0.0,0.0,0.0,0,1,1,1,4,2,2,3,,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,2007,1973,34,2,1,3,4003,4173,0.0,3.423750203154147,0.7303689673660163,0.0,0.0063960802412456556,0.0,0.0,0,1,1,1,4,2,2,3,,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,2009,1973,36,2,1,3,4003,4173,0.0,3.4356452210793935,1.4978326868363538,0.0,0.0,0.0,0.0,0,1,1,1,4,2,2,3,,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,2011,1973,38,2,1,3,4003,4173,0.0,3.625186608388618,1.852844082217417,0.0,0.0,0.0,0.0,0,1,1,1,3,1,2,3,,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,2013,1973,40,2,1,3,4003,4173,0.0,3.630218589423426,3.149821119221971,0.0,0.0,0.0,0.0,0,1,1,1,3,1,2,3,,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,2015,1973,42,2,1,3,4003,4173,0.0,3.7265493212623837,1.7024428752421703,0.0,0.0,0.0,0.0,0,1,2,2,2,0,2,3,1,,,,,,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4031,2017,1973,44,2,1,3,4003,4173,0.8138092429872493,1.7325904829824017,0.0,0.0,0.0,0.0,0.0,0,1,2,2,1,0,2,3,1,,,4140,4140,3.0,2.8721871825137204,3.559892991041305,1.0,0.0,1.3395480270696738,0.0,9.0,2.801664449016562,3.559892991041305,1.0,0.0,1.1017068151396283,1.0,9.0,0,2,test
4034,1997,1975,22,1,1,3,4170,4006,2.9266935682581963,3.352843700028999,,,,,,1,0,5,5,2,0,2,2,,510,,,510,1.0,3.537091083407263,3.5977182880069094,0.3333333333333333,0.6666666666666666,2.744487157086827,1.0,9.0,1.6707269726487104,3.4367869956248245,0.3333333333333333,0.6666666666666666,2.1042115763380997,1.0,9.0,0,2,train
4034,1999,1975,24,1,1,3,4170,4006,2.1261830390264165,2.1261830390264165,1.5343679193824358,0.0,0.0,0.0,0.0,1,0,5,5,2,0,2,2,,172,,,172,1.0,3.537091083407263,3.5977182880069094,0.3333333333333333,0.6666666666666666,2.744487157086827,1.0,9.0,1.6707269726487104,3.4367869956248245,0.3333333333333333,0.6666666666666666,2.1042115763380997,1.0,9.0,0,2,train
4034,2001,1975,26,1,1,3,4170,4006,3.6756782766511797,3.6756782766511797,2.0228542059202255,0.0,0.0,0.0,0.0,1,0,5,5,1,0,2,2,,420,,,420,1.0,3.537091083407263,3.5977182880069094,0.3333333333333333,0.6666666666666666,2.744487157086827,1.0,9.0,1.6707269726487104,3.4367869956248245,0.3333333333333333,0.6666666666666666,2.1042115763380997,1.0,9.0,0,2,train
4034,2003,1975,28,1,1,3,4170,4006,3.724914878105197,3.724914878105197,1.7502792209820266,0.0,0.0,0.0,0.0,1,0,5,5,1,0,2,2,,,624,,624,2.0,3.537091083407263,3.5977182880069094,0.3333333333333333,0.6666666666666666,2.744487157086827,1.0,9.0,1.6707269726487104,3.4367869956248245,0.3333333333333333,0.6666666666666666,2.1042115763380997,1.0,9.0,0,2,train
4034,2005,1975,30,1,1,3,4170,4006,3.4243417440319606,3.4393447170767972,1.180350707930995,0.0,0.0,0.0,0.0,1,0,5,5,1,0,2,2,,,624,,624,2.0,3.537091083407263,3.5977182880069094,0.3333333333333333,0.6666666666666666,2.744487157086827,1.0,9.0,1.6707269726487104,3.4367869956248245,0.3333333333333333,0.6666666666666666,2.1042115763380997,1.0,9.0,0,2,train
